file
568
8.48E-04	1.40E-03	1.36E-03	1.04E-03	0.000196
-5.63E-04	3.38E-04	-1.07E-03	-2.25E-05	0.000135882
1.97E-03	1.88E-03	1.61E-03	1.37E-03	0.000122143
2.41E-03	-9.98E-04	2.96E-03	-1.28E-03	0.000121579
-1.73E-04	2.63E-04	-6.68E-04	-1.13E-04	7.94118E-05
1.85E-03	-6.23E-04	1.52E-03	-1.15E-03	0.000189375
-1.67E-03	-4.13E-04	-2.06E-03	-8.93E-04	0.000126667
1.40E-03	5.25E-05	9.23E-04	-3.38E-04	0.00009525
-2.11E-03	1.36E-03	-1.72E-03	8.78E-04	0.00009675
-8.33E-04	1.60E-03	-1.45E-03	1.54E-03	0.00018
-6.68E-04	-9.08E-04	-1.28E-04	-1.21E-03	0.000099375
1.33E-03	1.28E-03	8.63E-04	8.78E-04	0.0001035
1.10E-03	-9.75E-05	1.57E-03	-5.03E-04	0.000084375
-5.93E-04	1.55E-03	-1.18E-03	1.36E-03	0.00011325
1.91E-03	3.83E-04	2.42E-03	3.75E-05	0.0001575
5.78E-04	1.75E-03	1.03E-03	1.33E-03	0.000149286
-3.07E-03	-2.00E-03	-3.59E-03	-2.32E-03	0.00010875
-2.21E-03	8.63E-04	-1.69E-03	5.48E-04	0.000161739
-2.27E-03	1.33E-03	-1.78E-03	9.68E-04	0.00011925
-3.14E-03	1.67E-03	-2.65E-03	1.31E-03	0.000166765
2.83E-03	-5.63E-04	3.41E-03	-7.43E-04	0.000165
1.90E-03	-1.73E-04	1.31E-03	-3.53E-04	0.00011
-1.61E-03	1.30E-03	-1.12E-03	9.38E-04	9.42857E-05
-2.66E-03	-1.76E-03	-3.26E-03	-1.88E-03	0.000183
-2.30E-03	2.74E-03	-1.76E-03	2.45E-03	0.000147955
-3.23E-03	1.48E-03	-2.63E-03	1.37E-03	0.000145
-3.16E-03	1.58E-03	-2.65E-03	1.25E-03	0.0001425
-3.41E-03	-2.38E-03	-3.65E-03	-2.93E-03	0.00015375
2.93E-03	1.82E-03	2.41E-03	1.52E-03	0.000128
-2.39E-03	1.82E-03	-1.90E-03	1.48E-03	0.000115
-3.70E-03	-1.85E-03	-3.10E-03	-1.91E-03	0.00012625
1.67E-03	1.13E-03	1.69E-03	5.33E-04	0.000141177
-4.13E-04	1.09E-03	-1.28E-04	5.63E-04	0.000234546
2.93E-04	2.93E-04	-1.73E-04	-8.25E-05	0.000114
-6.38E-04	2.53E-03	-2.63E-04	2.06E-03	0.000107727
-3.71E-03	1.81E-03	-3.13E-03	1.69E-03	0.000118044
-1.01E-03	2.86E-03	-5.18E-04	2.53E-03	0.000142105
-1.75E-03	1.25E-03	-1.25E-03	9.23E-04	0.000106957
-1.79E-03	6.53E-04	-1.30E-03	3.23E-04	9.46875E-05
1.18E-03	7.50E-06	8.78E-04	-5.03E-04	0.000107143
-1.81E-03	2.11E-03	-1.33E-03	1.76E-03	0.000122143
1.66E-03	5.03E-04	1.93E-03	-2.25E-05	0.00018375
-2.27E-03	8.03E-04	-1.72E-03	6.08E-04	0.00015075
-2.72E-03	-1.69E-03	-3.19E-03	-2.05E-03	0.000122143
-2.93E-03	1.40E-03	-2.44E-03	1.09E-03	0.000155833
-2.11E-03	6.53E-04	-1.61E-03	3.38E-04	0.000144474
-7.88E-04	6.98E-04	-2.18E-04	5.63E-04	0.000127174
1.97E-03	1.90E-03	1.52E-03	1.52E-03	0.00012525
2.54E-03	2.93E-04	1.96E-03	2.93E-04	0.000121667
-3.04E-03	-2.63E-03	-3.58E-03	-2.86E-03	0.000110526
6.83E-04	1.67E-03	3.98E-04	1.16E-03	0.000126429
-8.33E-04	7.43E-04	-1.36E-03	4.88E-04	0.00009
